Departement,Collectivite,Lieu de vote,Bureau de votes,Nombre electeur
REPUBLIQUE DU CONGO,POINTE NOIRE,POINTE NOIRE,10,561
REPUBLIQUE DU CONGO,POINTE NOIRE,POINTE NOIRE,11,563
REPUBLIQUE DU CONGO,POINTE NOIRE,POINTE NOIRE,12,561
REPUBLIQUE DU CONGO,POINTE NOIRE,POINTE NOIRE,13,562
SUISSE,BALE,BALE,1,48
SUISSE,BERNE,BERNE,1,86
SUISSE,GENEVE,GENEVE,1,457
SUISSE,LAUSANNE,LAUSANNE,1,75
SUISSE,NEUCHATEL,NEUCHATEL,1,50
SUISSE,ZURICH,ZURICH,1,63
TCHAD,NDJAMENA,NDJAMENA,1,207
TOGO,LOME,LOME,1,331
TOGO,LOME,LOME,2,330
TUNISIE,TUNIS,AMBASSADE SENEGAL TUNIS,1,398
ZAMBIE,KITWE,KITWE,1,209
ZAMBIE,LUSAKA,LUSAKA,1,65
